temperature_2m,relative_humidity_2m,surface_pressure,precipitation,wind_speed_10m,datetime,pm2_5,pm10,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,AQI,hour_sin,hour_cos,month_sin,month_cos
40.6,12,946.0,0.0,10.2,2025-05-16 13:00:00,16.1,28.5,331.0,3.4,12.4,208.0,97,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,-0.8660254037844387
40.6,12,945.6,0.0,13.6,2025-05-16 14:00:00,14.9,27.4,330.0,3.8,10.1,204.0,129,-0.4999999999999998,-0.8660254037844388,0.49999999999999994,-0.8660254037844387
40.5,12,945.0,0.0,14.5,2025-05-16 15:00:00,14.6,26.9,279.0,1.7,9.7,206.0,156,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,-0.8660254037844387
40.0,12,944.5,0.0,13.5,2025-05-16 16:00:00,14.6,26.5,243.0,0.2,10.2,208.0,173,-0.8660254037844384,-0.5000000000000004,0.49999999999999994,-0.8660254037844387
39.1,13,944.4,0.0,10.6,2025-05-16 17:00:00,21.7,32.8,411.0,8.7,14.0,214.0,188,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,-0.8660254037844387
38.8,11,944.1,0.0,4.9,2025-05-16 18:00:00,23.5,32.8,1034.0,30.8,15.0,176.0,198,-1.0,-1.8369701987210297e-16,0.49999999999999994,-0.8660254037844387
35.7,14,944.2,0.0,4.2,2025-05-16 19:00:00,34.2,43.1,1862.0,61.1,16.4,122.0,198,-0.9659258262890684,0.2588190451025203,0.49999999999999994,-0.8660254037844387
33.5,18,944.4,0.0,2.9,2025-05-16 20:00:00,41.1,50.3,2333.0,83.4,17.0,79.0,184,-0.8660254037844386,0.5,0.49999999999999994,-0.8660254037844387
31.7,21,944.5,0.0,6.0,2025-05-16 21:00:00,42.0,51.9,2120.0,91.1,16.3,56.0,163,-0.7071067811865477,0.7071067811865474,0.49999999999999994,-0.8660254037844387
30.1,26,944.6,0.0,8.0,2025-05-16 22:00:00,42.6,53.1,1550.0,90.7,14.8,43.0,136,-0.5000000000000004,0.8660254037844384,0.49999999999999994,-0.8660254037844387
29.4,25,944.3,0.0,5.1,2025-05-16 23:00:00,44.9,53.6,1049.0,85.2,13.0,36.0,101,-0.2588190451025215,0.9659258262890681,0.49999999999999994,-0.8660254037844387
28.7,25,944.0,0.0,5.2,2025-05-17 00:00:00,39.7,44.7,757.0,73.1,10.7,37.0,73,0.0,1.0,0.49999999999999994,-0.8660254037844387
28.0,24,943.2,0.0,5.3,2025-05-17 01:00:00,32.0,36.2,534.0,55.9,8.0,44.0,74,0.25881904510252074,0.9659258262890683,0.49999999999999994,-0.8660254037844387
27.2,26,942.9,0.0,3.6,2025-05-17 02:00:00,26.2,30.3,382.0,41.6,6.0,50.0,76,0.49999999999999994,0.8660254037844387,0.49999999999999994,-0.8660254037844387
26.9,29,942.8,0.0,2.9,2025-05-17 03:00:00,22.2,26.4,312.0,32.5,4.8,51.0,77,0.7071067811865475,0.7071067811865476,0.49999999999999994,-0.8660254037844387
26.5,26,942.9,0.0,4.3,2025-05-17 04:00:00,19.3,23.6,313.0,26.3,4.2,52.0,77,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387
25.9,27,942.9,0.0,5.0,2025-05-17 05:00:00,17.1,21.5,359.0,25.5,3.9,55.0,78,0.9659258262890683,0.25881904510252074,0.49999999999999994,-0.8660254037844387
27.8,27,944.1,0.0,5.5,2025-05-17 06:00:00,15.9,20.7,481.0,25.6,5.4,77.0,79,1.0,6.123233995736766e-17,0.49999999999999994,-0.8660254037844387
29.7,25,944.8,0.0,5.2,2025-05-17 07:00:00,18.0,23.2,647.0,25.4,7.6,108.0,79,0.9659258262890683,-0.25881904510252063,0.49999999999999994,-0.8660254037844387
32.7,20,945.8,0.0,5.8,2025-05-17 08:00:00,20.1,30.7,738.0,23.4,10.0,139.0,79,0.8660254037844388,-0.4999999999999998,0.49999999999999994,-0.8660254037844387
35.1,19,946.3,0.0,7.9,2025-05-17 09:00:00,22.8,36.2,681.0,17.8,13.2,169.0,80,0.7071067811865476,-0.7071067811865475,0.49999999999999994,-0.8660254037844387
36.9,19,946.5,0.0,6.3,2025-05-17 10:00:00,24.8,38.1,549.0,10.5,16.7,198.0,80,0.49999999999999994,-0.8660254037844387,0.49999999999999994,-0.8660254037844387
38.7,16,946.6,0.0,5.0,2025-05-17 11:00:00,26.0,38.8,439.0,5.0,18.5,218.0,81,0.258819045102521,-0.9659258262890682,0.49999999999999994,-0.8660254037844387
40.2,13,946.3,0.0,3.9,2025-05-17 12:00:00,22.9,34.3,387.0,3.1,17.1,222.0,83,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387
41.0,11,945.6,0.0,4.1,2025-05-17 13:00:00,20.0,30.9,358.0,3.1,14.1,216.0,119,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,-0.8660254037844387
41.5,10,945.0,0.0,5.1,2025-05-17 14:00:00,18.3,29.5,340.0,3.6,11.6,208.0,152,-0.4999999999999998,-0.8660254037844388,0.49999999999999994,-0.8660254037844387
41.7,10,944.0,0.0,6.5,2025-05-17 15:00:00,16.6,28.5,298.0,1.8,10.5,203.0,173,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,-0.8660254037844387
41.5,10,943.5,0.0,8.2,2025-05-17 16:00:00,15.1,27.4,269.0,0.4,10.0,197.0,188,-0.8660254037844384,-0.5000000000000004,0.49999999999999994,-0.8660254037844387
40.7,10,943.3,0.0,10.4,2025-05-17 17:00:00,12.7,23.2,349.0,7.1,10.3,190.0,198,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,-0.8660254037844387
39.5,10,943.6,0.0,8.1,2025-05-17 18:00:00,13.7,21.5,649.0,24.5,10.9,158.0,200,-1.0,-1.8369701987210297e-16,0.49999999999999994,-0.8660254037844387
36.2,16,943.4,0.0,10.1,2025-05-17 19:00:00,20.3,27.0,1060.0,48.8,11.8,112.0,195,-0.9659258262890684,0.2588190451025203,0.49999999999999994,-0.8660254037844387
34.1,19,943.4,0.0,6.0,2025-05-17 20:00:00,27.8,35.0,1350.0,69.0,12.2,74.0,178,-0.8660254037844386,0.5,0.49999999999999994,-0.8660254037844387
32.3,23,943.6,0.0,7.2,2025-05-17 21:00:00,32.5,40.0,1429.0,83.3,12.0,48.0,154,-0.7071067811865477,0.7071067811865474,0.49999999999999994,-0.8660254037844387
30.9,26,943.8,0.0,5.9,2025-05-17 22:00:00,34.6,42.4,1387.0,93.5,11.4,28.0,120,-0.5000000000000004,0.8660254037844384,0.49999999999999994,-0.8660254037844387
29.6,29,943.4,0.0,4.4,2025-05-17 23:00:00,38.0,44.4,1264.0,94.3,10.4,20.0,81,-0.2588190451025215,0.9659258262890681,0.49999999999999994,-0.8660254037844387
28.9,30,943.4,0.0,2.5,2025-05-18 00:00:00,32.7,36.1,1016.0,79.3,8.7,29.0,77,0.0,1.0,0.49999999999999994,-0.8660254037844387
28.1,33,943.0,0.0,1.9,2025-05-18 01:00:00,24.1,27.0,687.0,55.0,6.6,49.0,76,0.25881904510252074,0.9659258262890683,0.49999999999999994,-0.8660254037844387
27.6,28,942.7,0.0,4.8,2025-05-18 02:00:00,18.4,21.1,442.0,35.0,5.0,66.0,76,0.49999999999999994,0.8660254037844387,0.49999999999999994,-0.8660254037844387
27.5,26,942.7,0.0,4.2,2025-05-18 03:00:00,14.7,17.5,353.0,24.0,4.3,75.0,75,0.7071067811865475,0.7071067811865476,0.49999999999999994,-0.8660254037844387
27.1,26,942.9,0.0,3.8,2025-05-18 04:00:00,12.5,15.3,350.0,17.3,4.1,82.0,74,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387
26.6,29,943.1,0.0,3.5,2025-05-18 05:00:00,17.1,20.7,385.0,22.0,5.3,68.0,74,0.9659258262890683,0.25881904510252074,0.49999999999999994,-0.8660254037844387
28.5,27,944.1,0.0,5.6,2025-05-18 06:00:00,16.5,19.8,478.0,22.4,7.3,88.0,74,1.0,6.123233995736766e-17,0.49999999999999994,-0.8660254037844387
30.1,25,944.7,0.0,7.2,2025-05-18 07:00:00,19.4,22.9,610.0,22.6,10.1,116.0,74,0.9659258262890683,-0.25881904510252063,0.49999999999999994,-0.8660254037844387
33.4,21,945.7,0.0,9.1,2025-05-18 08:00:00,21.2,28.6,679.0,21.2,12.8,144.0,74,0.8660254037844388,-0.4999999999999998,0.49999999999999994,-0.8660254037844387
36.0,21,946.3,0.0,10.5,2025-05-18 09:00:00,22.4,32.4,622.0,16.5,15.5,172.0,74,0.7071067811865476,-0.7071067811865475,0.49999999999999994,-0.8660254037844387
38.0,19,946.4,0.0,9.8,2025-05-18 10:00:00,23.5,34.5,501.0,10.0,18.1,200.0,74,0.49999999999999994,-0.8660254037844387,0.49999999999999994,-0.8660254037844387
39.6,17,946.3,0.0,10.0,2025-05-18 11:00:00,23.9,34.8,404.0,5.2,19.2,218.0,74,0.258819045102521,-0.9659258262890682,0.49999999999999994,-0.8660254037844387
40.6,16,945.9,0.0,9.4,2025-05-18 12:00:00,21.5,31.8,364.0,3.4,17.5,219.0,98,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387
41.3,14,945.1,0.0,8.0,2025-05-18 13:00:00,19.2,28.9,347.0,3.2,14.1,210.0,127,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,-0.8660254037844387
41.5,13,944.2,0.0,9.8,2025-05-18 14:00:00,17.8,27.6,344.0,3.6,11.6,200.0,155,-0.4999999999999998,-0.8660254037844388,0.49999999999999994,-0.8660254037844387
41.8,13,943.7,0.0,10.4,2025-05-18 15:00:00,16.6,26.7,330.0,2.3,10.7,195.0,173,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,-0.8660254037844387
41.5,13,943.1,0.0,10.3,2025-05-18 16:00:00,15.9,26.4,330.0,1.5,10.6,190.0,186,-0.8660254037844384,-0.5000000000000004,0.49999999999999994,-0.8660254037844387
40.9,13,942.6,0.0,7.5,2025-05-18 17:00:00,17.2,30.4,407.0,7.5,11.0,182.0,193,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,-0.8660254037844387
40.7,10,942.5,0.0,10.8,2025-05-18 18:00:00,22.4,34.6,631.0,27.7,11.8,151.0,195,-1.0,-1.8369701987210297e-16,0.49999999999999994,-0.8660254037844387
37.3,15,942.8,0.0,7.3,2025-05-18 19:00:00,32.7,45.4,932.0,55.1,12.8,108.0,187,-0.9659258262890684,0.2588190451025203,0.49999999999999994,-0.8660254037844387
35.6,20,942.7,0.0,4.0,2025-05-18 20:00:00,37.7,50.8,1161.0,72.5,13.3,77.0,169,-0.8660254037844386,0.5,0.49999999999999994,-0.8660254037844387
34.2,21,943.3,0.0,5.6,2025-05-18 21:00:00,38.1,51.7,1276.0,70.8,13.0,71.0,146,-0.7071067811865477,0.7071067811865474,0.49999999999999994,-0.8660254037844387
33.5,20,943.8,0.0,8.1,2025-05-18 22:00:00,36.6,50.3,1320.0,59.1,12.2,78.0,116,-0.5000000000000004,0.8660254037844384,0.49999999999999994,-0.8660254037844387
32.5,21,944.2,0.0,9.4,2025-05-18 23:00:00,34.9,48.2,1269.0,47.8,11.3,83.0,90,-0.2588190451025215,0.9659258262890681,0.49999999999999994,-0.8660254037844387
31.2,27,943.7,0.0,10.3,2025-05-19 00:00:00,32.0,42.7,1063.0,40.3,10.2,81.0,77,0.0,1.0,0.49999999999999994,-0.8660254037844387
29.7,29,942.9,0.0,8.4,2025-05-19 01:00:00,29.0,36.9,762.0,33.3,9.0,77.0,77,0.25881904510252074,0.9659258262890683,0.49999999999999994,-0.8660254037844387
29.5,28,942.9,0.0,11.4,2025-05-19 02:00:00,26.6,32.6,526.0,27.1,8.1,77.0,77,0.49999999999999994,0.8660254037844387,0.49999999999999994,-0.8660254037844387
29.5,29,942.7,0.0,8.9,2025-05-19 03:00:00,25.3,30.2,411.0,21.1,8.0,83.0,78,0.7071067811865475,0.7071067811865476,0.49999999999999994,-0.8660254037844387
28.2,31,943.0,0.0,11.0,2025-05-19 04:00:00,22.0,26.2,360.0,16.1,8.2,93.0,79,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387
28.0,32,942.7,0.0,5.7,2025-05-19 05:00:00,16.6,21.2,361.0,9.6,6.2,110.0,79,0.9659258262890683,0.25881904510252074,0.49999999999999994,-0.8660254037844387
28.2,35,944.2,0.0,6.7,2025-05-19 06:00:00,15.4,20.1,448.0,12.6,6.2,113.0,79,1.0,6.123233995736766e-17,0.49999999999999994,-0.8660254037844387
30.6,31,945.0,0.0,1.4,2025-05-19 07:00:00,17.2,20.7,586.0,16.5,6.2,117.0,79,0.9659258262890683,-0.25881904510252063,0.49999999999999994,-0.8660254037844387
33.4,26,945.9,0.0,4.2,2025-05-19 08:00:00,16.2,23.5,661.0,18.1,6.7,125.0,79,0.8660254037844388,-0.4999999999999998,0.49999999999999994,-0.8660254037844387
35.5,22,946.9,0.0,8.5,2025-05-19 09:00:00,13.6,21.5,604.0,15.2,8.2,141.0,79,0.7071067811865476,-0.7071067811865475,0.49999999999999994,-0.8660254037844387
36.6,20,947.2,0.0,11.7,2025-05-19 10:00:00,13.8,22.3,483.0,10.0,10.1,161.0,78,0.49999999999999994,-0.8660254037844387,0.49999999999999994,-0.8660254037844387
37.8,18,947.4,0.0,11.8,2025-05-19 11:00:00,14.6,24.7,386.0,5.9,11.4,177.0,77,0.258819045102521,-0.9659258262890682,0.49999999999999994,-0.8660254037844387
38.7,16,947.2,0.0,9.4,2025-05-19 12:00:00,15.6,26.4,350.0,4.3,11.6,188.0,87,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387
39.8,15,946.2,0.0,8.0,2025-05-19 13:00:00,16.1,27.6,338.0,3.7,11.2,194.0,107,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,-0.8660254037844387
39.9,15,945.3,0.0,8.0,2025-05-19 14:00:00,16.4,28.5,333.0,3.8,10.8,197.0,125,-0.4999999999999998,-0.8660254037844388,0.49999999999999994,-0.8660254037844387
40.3,14,944.5,0.0,9.1,2025-05-19 15:00:00,16.2,28.9,261.0,2.7,10.6,196.0,143,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,-0.8660254037844387
39.6,14,943.7,0.0,11.4,2025-05-19 16:00:00,15.8,28.6,194.0,2.1,10.5,191.0,157,-0.8660254037844384,-0.5000000000000004,0.49999999999999994,-0.8660254037844387
39.1,14,943.4,0.0,9.3,2025-05-19 17:00:00,13.2,23.6,336.0,7.7,8.7,185.0,168,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,-0.8660254037844387
38.5,11,943.6,0.0,6.6,2025-05-19 18:00:00,15.0,27.0,945.0,17.1,9.6,164.0,175,-1.0,-1.8369701987210297e-16,0.49999999999999994,-0.8660254037844387
35.6,15,943.7,0.0,3.1,2025-05-19 19:00:00,23.2,35.7,1761.0,30.1,10.8,135.0,175,-0.9659258262890684,0.2588190451025203,0.49999999999999994,-0.8660254037844387
33.9,17,943.9,0.0,3.9,2025-05-19 20:00:00,30.6,49.0,2210.0,40.7,11.7,110.0,169,-0.8660254037844386,0.5,0.49999999999999994,-0.8660254037844387
32.6,20,944.4,0.0,6.4,2025-05-19 21:00:00,36.9,65.9,1937.0,46.9,12.3,96.0,156,-0.7071067811865477,0.7071067811865474,0.49999999999999994,-0.8660254037844387
31.6,21,944.5,0.0,6.4,2025-05-19 22:00:00,43.0,82.2,1296.0,50.6,12.6,86.0,138,-0.5000000000000004,0.8660254037844384,0.49999999999999994,-0.8660254037844387
30.6,23,944.5,0.0,6.5,2025-05-19 23:00:00,47.4,89.4,778.0,51.4,12.2,78.0,114,-0.2588190451025215,0.9659258262890681,0.49999999999999994,-0.8660254037844387
29.2,25,944.5,0.0,8.6,2025-05-20 00:00:00,45.2,75.4,573.0,48.3,10.7,69.0,89,0.0,1.0,0.49999999999999994,-0.8660254037844387
28.4,26,943.9,0.0,9.3,2025-05-20 01:00:00,38.5,57.0,490.0,42.4,8.5,61.0,76,0.25881904510252074,0.9659258262890683,0.49999999999999994,-0.8660254037844387
27.9,25,943.5,0.0,6.7,2025-05-20 02:00:00,32.7,46.1,450.0,36.4,6.8,56.0,77,0.49999999999999994,0.8660254037844387,0.49999999999999994,-0.8660254037844387
27.4,25,943.3,0.0,4.9,2025-05-20 03:00:00,27.8,38.4,426.0,30.5,5.8,55.0,77,0.7071067811865475,0.7071067811865476,0.49999999999999994,-0.8660254037844387
27.1,26,943.3,0.0,4.3,2025-05-20 04:00:00,23.6,32.6,444.0,24.5,5.2,59.0,77,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387
26.6,27,943.3,0.0,3.9,2025-05-20 05:00:00,27.9,39.3,505.0,22.0,6.6,69.0,77,0.9659258262890683,0.25881904510252074,0.49999999999999994,-0.8660254037844387
29.3,29,944.0,0.0,3.3,2025-05-20 06:00:00,24.1,33.1,659.0,22.2,8.1,89.0,78,1.0,6.123233995736766e-17,0.49999999999999994,-0.8660254037844387
31.3,26,944.7,0.0,4.2,2025-05-20 07:00:00,24.0,33.2,856.0,22.3,10.2,117.0,79,0.9659258262890683,-0.25881904510252063,0.49999999999999994,-0.8660254037844387
34.5,21,945.6,0.0,3.3,2025-05-20 08:00:00,24.5,46.1,947.0,20.6,12.0,143.0,80,0.8660254037844388,-0.4999999999999998,0.49999999999999994,-0.8660254037844387
36.8,17,945.9,0.0,5.0,2025-05-20 09:00:00,29.0,66.6,834.0,15.6,13.5,164.0,80,0.7071067811865476,-0.7071067811865475,0.49999999999999994,-0.8660254037844387
38.6,15,946.2,0.0,5.4,2025-05-20 10:00:00,27.5,61.5,615.0,8.8,14.7,182.0,81,0.49999999999999994,-0.8660254037844387,0.49999999999999994,-0.8660254037844387
39.9,14,945.8,0.0,7.0,2025-05-20 11:00:00,26.1,55.4,437.0,3.9,15.1,193.0,82,0.258819045102521,-0.9659258262890682,0.49999999999999994,-0.8660254037844387
40.8,12,945.2,0.0,9.1,2025-05-20 12:00:00,25.1,51.0,353.0,2.4,14.0,193.0,83,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387
41.3,11,944.5,0.0,11.9,2025-05-20 13:00:00,24.1,47.3,309.0,2.7,12.0,185.0,111,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,-0.8660254037844387
41.0,10,943.7,0.0,17.4,2025-05-20 14:00:00,22.7,44.1,292.0,3.5,10.3,177.0,136,-0.4999999999999998,-0.8660254037844388,0.49999999999999994,-0.8660254037844387
40.6,10,942.9,0.0,15.2,2025-05-20 15:00:00,21.2,41.6,281.0,2.5,9.1,172.0,153,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,-0.8660254037844387
40.7,11,942.3,0.0,10.2,2025-05-20 16:00:00,19.4,39.7,297.0,2.0,8.3,166.0,162,-0.8660254037844384,-0.5000000000000004,0.49999999999999994,-0.8660254037844387
40.0,12,941.8,0.0,10.7,2025-05-20 17:00:00,18.0,37.3,381.0,6.4,8.6,162.0,166,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,-0.8660254037844387
38.7,15,941.6,0.0,11.7,2025-05-20 18:00:00,18.1,34.8,605.0,18.0,9.3,141.0,165,-1.0,-1.8369701987210297e-16,0.49999999999999994,-0.8660254037844387
36.4,19,941.7,0.0,11.4,2025-05-20 19:00:00,22.9,35.2,899.0,34.6,10.3,111.0,159,-0.9659258262890684,0.2588190451025203,0.49999999999999994,-0.8660254037844387
34.8,21,941.5,0.0,9.7,2025-05-20 20:00:00,29.6,42.8,1088.0,50.5,11.1,83.0,145,-0.8660254037844386,0.5,0.49999999999999994,-0.8660254037844387
32.8,23,941.7,0.0,9.5,2025-05-20 21:00:00,35.9,50.3,1095.0,67.1,11.8,57.0,121,-0.7071067811865477,0.7071067811865474,0.49999999999999994,-0.8660254037844387
31.9,24,941.7,0.0,8.3,2025-05-20 22:00:00,40.6,55.4,998.0,83.1,12.3,32.0,94,-0.5000000000000004,0.8660254037844384,0.49999999999999994,-0.8660254037844387
31.9,22,941.6,0.0,8.7,2025-05-20 23:00:00,44.0,57.4,862.0,89.4,12.0,18.0,86,-0.2588190451025215,0.9659258262890681,0.49999999999999994,-0.8660254037844387
31.6,21,941.5,0.0,7.2,2025-05-21 00:00:00,42.5,51.1,666.0,78.8,10.1,20.0,86,0.0,1.0,0.49999999999999994,-0.8660254037844387
30.1,24,941.1,0.0,3.8,2025-05-21 01:00:00,33.2,39.3,429.0,58.4,7.3,33.0,86,0.25881904510252074,0.9659258262890683,0.49999999999999994,-0.8660254037844387
29.7,30,940.9,0.0,0.0,2025-05-21 02:00:00,24.7,30.7,278.0,40.7,5.1,45.0,85,0.49999999999999994,0.8660254037844387,0.49999999999999994,-0.8660254037844387
29.0,28,941.2,0.0,0.3,2025-05-21 03:00:00,20.1,25.3,280.0,29.6,3.8,51.0,85,0.7071067811865475,0.7071067811865476,0.49999999999999994,-0.8660254037844387
28.3,30,941.2,0.0,1.0,2025-05-21 04:00:00,17.0,21.8,368.0,21.3,2.9,55.0,84,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387
27.1,30,941.6,0.0,2.3,2025-05-21 05:00:00,18.7,24.3,458.0,16.6,4.7,69.0,84,0.9659258262890683,0.25881904510252074,0.49999999999999994,-0.8660254037844387
29.8,30,942.9,0.0,4.4,2025-05-21 06:00:00,17.5,22.4,540.0,17.9,5.1,80.0,83,1.0,6.123233995736766e-17,0.49999999999999994,-0.8660254037844387
31.4,28,943.7,0.0,4.1,2025-05-21 07:00:00,19.4,23.6,624.0,19.4,5.6,97.0,82,0.9659258262890683,-0.25881904510252063,0.49999999999999994,-0.8660254037844387
34.4,21,945.0,0.0,3.6,2025-05-21 08:00:00,18.2,29.6,666.0,18.9,6.2,114.0,82,0.8660254037844388,-0.4999999999999998,0.49999999999999994,-0.8660254037844387
36.3,20,945.7,0.0,6.3,2025-05-21 09:00:00,16.3,30.9,633.0,14.5,6.8,132.0,81,0.7071067811865476,-0.7071067811865475,0.49999999999999994,-0.8660254037844387
38.1,19,946.1,0.0,7.1,2025-05-21 10:00:00,15.4,31.0,556.0,8.1,7.5,151.0,80,0.49999999999999994,-0.8660254037844387,0.49999999999999994,-0.8660254037844387
39.5,19,945.8,0.0,7.8,2025-05-21 11:00:00,16.6,34.2,487.0,3.5,8.1,164.0,79,0.258819045102521,-0.9659258262890682,0.49999999999999994,-0.8660254037844387
40.9,16,945.5,0.0,8.7,2025-05-21 12:00:00,17.3,36.0,439.0,2.4,8.4,168.0,79,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387
41.6,15,944.8,0.0,8.9,2025-05-21 13:00:00,18.1,38.2,397.0,3.0,8.6,167.0,78,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,-0.8660254037844387
42.5,12,944.0,0.0,7.7,2025-05-21 14:00:00,17.6,38.3,370.0,3.9,8.9,166.0,95,-0.4999999999999998,-0.8660254037844388,0.49999999999999994,-0.8660254037844387
42.9,11,943.3,0.0,9.1,2025-05-21 15:00:00,17.2,37.0,335.0,3.2,9.3,169.0,113,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,-0.8660254037844387
42.0,11,942.6,0.0,9.2,2025-05-21 16:00:00,17.2,36.4,315.0,2.7,9.9,173.0,128,-0.8660254037844384,-0.5000000000000004,0.49999999999999994,-0.8660254037844387
41.5,11,942.7,0.0,15.3,2025-05-21 17:00:00,19.2,37.7,382.0,8.4,10.5,176.0,141,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,-0.8660254037844387
40.3,11,942.3,0.0,11.4,2025-05-21 18:00:00,20.8,38.4,640.0,18.7,10.1,152.0,150,-1.0,-1.8369701987210297e-16,0.49999999999999994,-0.8660254037844387
37.9,15,942.2,0.0,9.8,2025-05-21 19:00:00,28.6,43.5,985.0,32.9,9.4,118.0,150,-0.9659258262890684,0.2588190451025203,0.49999999999999994,-0.8660254037844387
36.2,18,942.1,0.0,7.9,2025-05-21 20:00:00,31.8,43.7,1181.0,42.5,8.6,91.0,141,-0.8660254037844386,0.5,0.49999999999999994,-0.8660254037844387
34.5,20,942.0,0.0,4.9,2025-05-21 21:00:00,32.5,42.8,1084.0,43.7,7.6,75.0,124,-0.7071067811865477,0.7071067811865474,0.49999999999999994,-0.8660254037844387
32.5,24,942.2,0.0,3.3,2025-05-21 22:00:00,33.1,42.7,838.0,40.5,6.4,66.0,105,-0.5000000000000004,0.8660254037844384,0.49999999999999994,-0.8660254037844387
31.2,26,942.2,0.0,6.5,2025-05-21 23:00:00,32.1,41.1,639.0,36.1,5.4,60.0,84,-0.2588190451025215,0.9659258262890681,0.49999999999999994,-0.8660254037844387
30.9,25,942.2,0.0,5.8,2025-05-22 00:00:00,29.8,38.1,567.0,30.9,4.7,58.0,76,0.0,1.0,0.49999999999999994,-0.8660254037844387
29.5,28,941.7,0.0,2.7,2025-05-22 01:00:00,27.1,34.8,541.0,24.6,4.3,60.0,75,0.25881904510252074,0.9659258262890683,0.49999999999999994,-0.8660254037844387
28.8,26,941.7,0.0,5.9,2025-05-22 02:00:00,24.9,31.9,514.0,19.7,3.9,61.0,74,0.49999999999999994,0.8660254037844387,0.49999999999999994,-0.8660254037844387
28.3,26,941.4,0.0,6.5,2025-05-22 03:00:00,23.3,29.5,455.0,17.4,3.4,55.0,74,0.7071067811865475,0.7071067811865476,0.49999999999999994,-0.8660254037844387
28.4,25,941.4,0.0,5.1,2025-05-22 04:00:00,21.8,27.2,394.0,16.4,3.1,47.0,75,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387
27.9,28,941.6,0.0,2.9,2025-05-22 05:00:00,21.2,27.7,379.0,15.1,3.6,57.0,75,0.9659258262890683,0.25881904510252074,0.49999999999999994,-0.8660254037844387
28.1,32,943.2,0.0,10.2,2025-05-22 06:00:00,21.2,28.3,456.0,14.8,5.2,76.0,75,1.0,6.123233995736766e-17,0.49999999999999994,-0.8660254037844387
29.9,33,944.4,0.0,12.7,2025-05-22 07:00:00,24.0,32.8,578.0,14.2,7.4,104.0,76,0.9659258262890683,-0.25881904510252063,0.49999999999999994,-0.8660254037844387
31.8,34,945.3,0.0,14.2,2025-05-22 08:00:00,27.9,51.0,648.0,12.9,9.4,130.0,76,0.8660254037844388,-0.4999999999999998,0.49999999999999994,-0.8660254037844387
33.5,34,945.6,0.0,15.7,2025-05-22 09:00:00,31.4,58.3,611.0,10.0,10.7,154.0,77,0.7071067811865476,-0.7071067811865475,0.49999999999999994,-0.8660254037844387
35.2,31,945.8,0.0,16.2,2025-05-22 10:00:00,34.6,68.5,522.0,6.4,11.8,176.0,78,0.49999999999999994,-0.8660254037844387,0.49999999999999994,-0.8660254037844387
36.6,28,945.7,0.0,16.4,2025-05-22 11:00:00,39.3,85.7,452.0,3.8,12.6,193.0,79,0.258819045102521,-0.9659258262890682,0.49999999999999994,-0.8660254037844387
37.9,25,945.2,0.0,15.1,2025-05-22 12:00:00,44.4,103.4,428.0,3.1,13.3,201.0,81,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387
39.0,22,944.6,0.0,12.8,2025-05-22 13:00:00,48.2,113.9,424.0,3.5,13.8,204.0,99,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,-0.8660254037844387
39.7,21,943.8,0.0,10.7,2025-05-22 14:00:00,48.2,113.4,430.0,4.2,14.0,203.0,130,-0.4999999999999998,-0.8660254037844388,0.49999999999999994,-0.8660254037844387
40.2,20,943.1,0.0,9.1,2025-05-22 15:00:00,47.5,110.8,426.0,4.4,13.8,201.0,155,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,-0.8660254037844387
