temperature_2m,relative_humidity_2m,surface_pressure,precipitation,wind_speed_10m,datetime
28.6,72,940.9,0.0,6.3,2024-07-14 21:00:00
26.7,81,940.9,0.0,3.3,2024-07-14 22:00:00
26.5,78,941.2,0.0,5.1,2024-07-14 23:00:00
28.3,66,941.9,0.0,4.2,2024-07-15 00:00:00
27.1,71,941.8,0.0,4.7,2024-07-15 01:00:00
25.4,79,941.6,0.0,7.1,2024-07-15 02:00:00
25.2,77,941.6,0.0,7.1,2024-07-15 03:00:00
25.0,78,942.0,0.0,7.0,2024-07-15 04:00:00
24.8,78,942.4,0.0,6.8,2024-07-15 05:00:00
26.2,65,943.3,0.0,6.2,2024-07-15 06:00:00
27.7,62,944.1,0.0,7.4,2024-07-15 07:00:00
29.5,58,944.8,0.0,5.9,2024-07-15 08:00:00
31.0,57,945.3,0.0,5.2,2024-07-15 09:00:00
32.3,56,945.3,0.0,3.1,2024-07-15 10:00:00
33.5,54,945.3,0.0,1.8,2024-07-15 11:00:00
34.4,50,944.9,0.0,3.6,2024-07-15 12:00:00
35.0,47,944.4,0.0,6.1,2024-07-15 13:00:00
35.4,45,943.8,0.0,5.7,2024-07-15 14:00:00
35.6,44,943.2,0.0,5.2,2024-07-15 15:00:00
35.3,45,942.5,0.0,8.3,2024-07-15 16:00:00
34.5,48,941.9,0.0,11.3,2024-07-15 17:00:00
33.1,55,942.4,0.0,9.7,2024-07-15 18:00:00
31.4,59,942.4,0.0,12.6,2024-07-15 19:00:00
30.1,62,942.4,0.0,11.8,2024-07-15 20:00:00
29.1,66,942.5,0.0,10.2,2024-07-15 21:00:00
28.2,69,942.6,0.0,6.9,2024-07-15 22:00:00
27.4,72,942.6,0.0,5.5,2024-07-15 23:00:00
27.1,72,942.6,0.0,4.8,2024-07-16 00:00:00
26.9,69,942.5,0.0,3.9,2024-07-16 01:00:00
26.6,70,942.6,0.0,4.3,2024-07-16 02:00:00
26.7,69,943.0,0.0,6.4,2024-07-16 03:00:00
25.3,76,943.0,0.0,7.4,2024-07-16 04:00:00
25.9,69,943.7,0.0,7.1,2024-07-16 05:00:00
27.0,66,945.4,0.0,7.0,2024-07-16 06:00:00
28.1,65,945.8,0.0,8.6,2024-07-16 07:00:00
29.8,60,946.2,0.0,7.1,2024-07-16 08:00:00
31.7,54,946.5,0.0,4.3,2024-07-16 09:00:00
33.2,49,946.2,0.0,3.9,2024-07-16 10:00:00
34.3,46,946.0,0.0,7.6,2024-07-16 11:00:00
34.9,44,945.5,0.0,8.3,2024-07-16 12:00:00
35.4,43,945.2,0.0,7.9,2024-07-16 13:00:00
35.8,42,944.5,0.0,6.2,2024-07-16 14:00:00
35.8,41,943.7,0.0,4.0,2024-07-16 15:00:00
35.8,41,943.0,0.0,5.3,2024-07-16 16:00:00
35.0,43,942.4,0.0,9.0,2024-07-16 17:00:00
33.5,52,942.8,0.0,9.7,2024-07-16 18:00:00
31.6,55,942.1,0.0,9.2,2024-07-16 19:00:00
30.6,57,942.0,0.0,9.4,2024-07-16 20:00:00
29.3,61,941.7,0.0,7.7,2024-07-16 21:00:00
28.3,65,941.6,0.0,6.7,2024-07-16 22:00:00
27.7,66,941.6,0.0,4.2,2024-07-16 23:00:00
27.5,65,941.9,0.0,3.6,2024-07-17 00:00:00
27.2,67,942.0,0.0,3.9,2024-07-17 01:00:00
26.8,66,942.2,0.0,6.5,2024-07-17 02:00:00
26.7,67,942.6,0.0,6.1,2024-07-17 03:00:00
26.7,67,942.9,0.0,8.7,2024-07-17 04:00:00
26.8,68,943.6,0.0,9.0,2024-07-17 05:00:00
28.0,66,944.1,0.0,7.5,2024-07-17 06:00:00
29.4,64,945.0,0.0,9.2,2024-07-17 07:00:00
30.9,61,945.8,0.0,10.2,2024-07-17 08:00:00
32.3,60,945.8,0.0,10.3,2024-07-17 09:00:00
33.5,57,945.6,0.0,9.3,2024-07-17 10:00:00
34.7,52,945.5,0.0,7.9,2024-07-17 11:00:00
33.9,55,945.3,0.3,9.1,2024-07-17 12:00:00
34.8,50,944.9,0.0,7.4,2024-07-17 13:00:00
35.5,47,943.8,0.0,6.9,2024-07-17 14:00:00
35.6,46,943.0,0.0,4.3,2024-07-17 15:00:00
35.5,48,942.2,0.0,7.0,2024-07-17 16:00:00
34.7,51,941.6,0.0,9.8,2024-07-17 17:00:00
34.0,50,941.2,0.0,8.4,2024-07-17 18:00:00
32.2,56,940.8,0.0,6.2,2024-07-17 19:00:00
31.3,58,940.8,0.0,8.5,2024-07-17 20:00:00
30.2,60,940.9,0.0,6.1,2024-07-17 21:00:00
29.5,62,941.1,0.0,5.7,2024-07-17 22:00:00
29.1,65,941.4,0.0,5.0,2024-07-17 23:00:00
28.9,68,941.7,0.0,4.1,2024-07-18 00:00:00
28.8,69,941.9,0.0,3.4,2024-07-18 01:00:00
28.5,75,941.7,0.0,4.8,2024-07-18 02:00:00
27.8,74,941.4,0.0,5.5,2024-07-18 03:00:00
25.3,85,942.6,8.8,17.6,2024-07-18 04:00:00
24.8,87,941.9,1.9,17.3,2024-07-18 05:00:00
25.6,85,943.9,0.1,12.3,2024-07-18 06:00:00
26.9,78,944.6,0.0,11.3,2024-07-18 07:00:00
26.7,83,944.8,5.1,11.5,2024-07-18 08:00:00
26.8,82,945.4,0.7,7.9,2024-07-18 09:00:00
27.0,84,944.4,0.4,7.2,2024-07-18 10:00:00
29.5,73,944.4,0.0,7.6,2024-07-18 11:00:00
30.3,70,944.0,0.0,5.2,2024-07-18 12:00:00
31.8,65,943.3,0.0,4.2,2024-07-18 13:00:00
32.8,62,942.1,0.0,1.8,2024-07-18 14:00:00
33.4,59,941.0,0.0,3.6,2024-07-18 15:00:00
33.8,56,940.0,0.0,6.7,2024-07-18 16:00:00
33.4,54,939.8,0.0,9.4,2024-07-18 17:00:00
31.6,64,940.2,0.0,5.1,2024-07-18 18:00:00
30.0,79,940.0,0.0,4.3,2024-07-18 19:00:00
28.7,73,940.0,0.0,4.0,2024-07-18 20:00:00
27.9,74,940.5,0.0,3.9,2024-07-18 21:00:00
27.5,75,941.0,0.0,3.2,2024-07-18 22:00:00
27.3,76,941.1,0.0,3.2,2024-07-18 23:00:00
27.0,78,941.4,0.0,5.3,2024-07-19 00:00:00
26.4,82,941.2,0.0,7.2,2024-07-19 01:00:00
26.0,84,941.4,0.0,5.4,2024-07-19 02:00:00
25.9,85,941.5,0.0,7.6,2024-07-19 03:00:00
25.9,84,941.6,0.0,8.4,2024-07-19 04:00:00
26.0,82,941.2,0.0,6.9,2024-07-19 05:00:00
26.9,79,941.8,0.0,6.0,2024-07-19 06:00:00
28.1,76,941.9,0.0,5.2,2024-07-19 07:00:00
29.4,72,942.3,0.0,5.5,2024-07-19 08:00:00
30.6,69,942.3,0.0,6.1,2024-07-19 09:00:00
31.7,66,941.9,0.0,5.4,2024-07-19 10:00:00
32.9,60,941.7,0.0,6.9,2024-07-19 11:00:00
33.8,55,941.4,0.0,9.7,2024-07-19 12:00:00
34.2,52,940.6,0.0,10.5,2024-07-19 13:00:00
34.7,50,939.7,0.0,9.0,2024-07-19 14:00:00
34.9,50,939.1,0.0,9.0,2024-07-19 15:00:00
34.8,50,938.1,0.0,7.3,2024-07-19 16:00:00
34.2,51,937.8,0.0,7.9,2024-07-19 17:00:00
31.8,65,939.4,0.0,6.1,2024-07-19 18:00:00
30.1,74,939.3,0.0,4.3,2024-07-19 19:00:00
29.0,76,939.5,0.0,5.0,2024-07-19 20:00:00
28.3,79,940.1,0.0,3.9,2024-07-19 21:00:00
27.9,81,940.5,0.0,3.2,2024-07-19 22:00:00
27.6,83,940.8,0.0,3.9,2024-07-19 23:00:00
27.0,87,941.0,0.0,6.4,2024-07-20 00:00:00
27.2,85,941.0,0.0,4.0,2024-07-20 01:00:00
27.2,83,941.0,0.0,5.7,2024-07-20 02:00:00
26.9,82,941.0,0.0,6.4,2024-07-20 03:00:00
26.9,81,941.4,0.0,6.3,2024-07-20 04:00:00
26.2,87,941.6,0.0,7.6,2024-07-20 05:00:00
28.5,76,941.9,0.0,4.7,2024-07-20 06:00:00
29.7,73,942.6,0.0,4.7,2024-07-20 07:00:00
31.1,67,943.4,0.0,5.9,2024-07-20 08:00:00
32.0,65,943.2,0.0,5.6,2024-07-20 09:00:00
32.1,66,943.2,0.0,3.9,2024-07-20 10:00:00
32.4,64,943.5,0.0,10.2,2024-07-20 11:00:00
32.4,63,942.7,0.0,7.1,2024-07-20 12:00:00
33.8,58,942.0,0.1,5.7,2024-07-20 13:00:00
34.6,55,941.2,0.0,7.1,2024-07-20 14:00:00
34.7,53,940.8,0.0,9.1,2024-07-20 15:00:00
34.4,54,940.3,0.0,10.1,2024-07-20 16:00:00
34.1,53,939.9,0.0,10.2,2024-07-20 17:00:00
33.7,60,939.6,0.0,7.2,2024-07-20 18:00:00
31.8,64,939.6,0.0,5.9,2024-07-20 19:00:00
30.7,67,940.1,0.0,5.7,2024-07-20 20:00:00
30.1,69,940.4,0.0,5.2,2024-07-20 21:00:00
29.4,72,940.7,0.0,4.2,2024-07-20 22:00:00
29.0,75,941.1,0.0,3.4,2024-07-20 23:00:00
28.5,78,941.4,0.0,5.0,2024-07-21 00:00:00
28.1,76,941.5,0.0,5.2,2024-07-21 01:00:00
27.9,74,941.5,0.0,6.1,2024-07-21 02:00:00
27.8,75,941.8,0.0,10.1,2024-07-21 03:00:00
27.5,81,941.9,0.0,10.0,2024-07-21 04:00:00
26.9,86,942.4,0.0,9.5,2024-07-21 05:00:00
27.5,87,942.2,0.0,9.7,2024-07-21 06:00:00
28.3,80,942.6,0.0,12.3,2024-07-21 07:00:00
29.4,76,942.6,0.0,10.1,2024-07-21 08:00:00
30.8,71,942.5,0.0,7.3,2024-07-21 09:00:00
32.1,67,942.7,0.0,7.8,2024-07-21 10:00:00
33.3,63,942.6,0.0,6.1,2024-07-21 11:00:00
34.6,56,942.3,0.0,5.7,2024-07-21 12:00:00
35.2,53,941.6,0.0,6.4,2024-07-21 13:00:00
35.4,52,941.0,0.0,4.1,2024-07-21 14:00:00
35.6,51,940.4,0.0,4.0,2024-07-21 15:00:00
35.9,49,939.8,0.0,5.1,2024-07-21 16:00:00
35.7,48,939.8,0.0,6.1,2024-07-21 17:00:00
34.3,57,939.8,0.0,6.6,2024-07-21 18:00:00
32.5,62,939.8,0.0,6.2,2024-07-21 19:00:00
31.1,70,939.8,0.0,7.2,2024-07-21 20:00:00
31.1,67,940.5,0.0,6.1,2024-07-21 21:00:00
29.7,74,940.7,0.0,5.7,2024-07-21 22:00:00
29.7,72,941.1,0.0,4.7,2024-07-21 23:00:00
29.2,74,941.3,0.0,7.6,2024-07-22 00:00:00
29.0,74,941.2,0.0,8.4,2024-07-22 01:00:00
28.7,75,940.9,0.0,7.6,2024-07-22 02:00:00
28.5,76,940.9,0.0,7.0,2024-07-22 03:00:00
28.2,77,941.4,0.0,8.4,2024-07-22 04:00:00
27.9,78,941.8,0.0,8.7,2024-07-22 05:00:00
28.4,76,942.0,0.1,8.4,2024-07-22 06:00:00
28.3,77,943.1,0.5,15.8,2024-07-22 07:00:00
27.1,84,943.4,0.8,14.1,2024-07-22 08:00:00
26.8,85,943.7,0.1,7.1,2024-07-22 09:00:00
28.8,79,943.5,0.0,5.0,2024-07-22 10:00:00
30.4,74,943.2,0.0,6.5,2024-07-22 11:00:00
32.0,68,942.9,0.0,4.5,2024-07-22 12:00:00
33.5,61,942.2,0.0,5.9,2024-07-22 13:00:00
34.2,59,941.4,0.0,5.5,2024-07-22 14:00:00
34.6,57,940.7,0.0,5.1,2024-07-22 15:00:00
34.7,56,940.2,0.0,4.8,2024-07-22 16:00:00
34.5,56,939.6,0.0,5.1,2024-07-22 17:00:00
35.1,60,939.2,0.1,1.8,2024-07-22 18:00:00
30.4,73,939.8,3.3,1.5,2024-07-22 19:00:00
29.4,79,939.7,0.1,13.5,2024-07-22 20:00:00
28.6,77,940.2,0.0,10.5,2024-07-22 21:00:00
28.2,76,940.5,0.0,12.3,2024-07-22 22:00:00
28.2,75,941.0,0.0,9.2,2024-07-22 23:00:00
28.6,74,941.4,0.0,8.2,2024-07-23 00:00:00
28.4,75,941.7,0.0,9.7,2024-07-23 01:00:00
26.2,84,941.7,9.5,19.6,2024-07-23 02:00:00
25.3,90,941.2,2.5,14.0,2024-07-23 03:00:00
25.4,88,941.3,0.7,11.2,2024-07-23 04:00:00
24.5,92,941.7,4.7,11.5,2024-07-23 05:00:00
25.6,88,941.3,0.1,10.5,2024-07-23 06:00:00
26.4,85,942.0,0.0,12.0,2024-07-23 07:00:00
27.2,81,942.4,0.0,12.7,2024-07-23 08:00:00
28.8,75,942.6,0.4,14.5,2024-07-23 09:00:00
29.2,75,942.5,4.2,10.5,2024-07-23 10:00:00
30.6,70,942.1,0.1,10.7,2024-07-23 11:00:00
32.2,65,942.0,0.0,8.0,2024-07-23 12:00:00
32.7,63,941.4,0.0,7.4,2024-07-23 13:00:00
33.2,61,940.7,0.0,5.8,2024-07-23 14:00:00
33.8,59,940.0,0.0,2.8,2024-07-23 15:00:00
33.3,60,939.3,0.0,2.9,2024-07-23 16:00:00
32.0,66,938.7,0.7,5.9,2024-07-23 17:00:00
28.4,78,939.3,0.0,7.3,2024-07-23 18:00:00
27.8,81,939.1,0.0,6.3,2024-07-23 19:00:00
27.0,86,938.9,0.0,4.6,2024-07-23 20:00:00
26.8,87,939.3,0.0,3.9,2024-07-23 21:00:00
27.0,87,939.5,0.0,1.8,2024-07-23 22:00:00
27.1,89,939.7,0.0,1.1,2024-07-23 23:00:00
26.8,89,939.5,0.0,2.8,2024-07-24 00:00:00
26.6,89,939.3,0.0,3.6,2024-07-24 01:00:00
26.5,89,938.9,0.0,4.8,2024-07-24 02:00:00
26.4,88,938.6,0.0,5.6,2024-07-24 03:00:00
26.0,91,938.3,0.0,5.8,2024-07-24 04:00:00
26.0,90,938.8,0.3,2.3,2024-07-24 05:00:00
26.9,86,938.2,0.0,2.8,2024-07-24 06:00:00
27.5,84,938.8,0.0,3.3,2024-07-24 07:00:00
29.0,78,939.1,0.0,4.5,2024-07-24 08:00:00
30.4,72,939.1,0.0,4.3,2024-07-24 09:00:00
31.3,67,938.7,0.1,2.5,2024-07-24 10:00:00
32.3,64,938.4,0.1,4.0,2024-07-24 11:00:00
33.3,60,937.9,0.0,5.3,2024-07-24 12:00:00
33.9,58,937.1,0.0,6.8,2024-07-24 13:00:00
34.4,55,936.6,0.0,6.4,2024-07-24 14:00:00
34.5,55,935.6,0.0,5.8,2024-07-24 15:00:00
34.5,54,935.0,0.0,5.0,2024-07-24 16:00:00
34.3,55,934.6,0.0,2.6,2024-07-24 17:00:00
33.0,61,935.0,0.0,5.2,2024-07-24 18:00:00
30.9,72,934.4,0.0,5.4,2024-07-24 19:00:00
30.0,72,934.8,0.0,4.3,2024-07-24 20:00:00
29.2,75,935.4,0.0,5.4,2024-07-24 21:00:00
28.5,78,936.1,0.0,5.9,2024-07-24 22:00:00
28.4,75,936.5,0.0,5.6,2024-07-24 23:00:00
28.1,77,936.8,0.0,6.9,2024-07-25 00:00:00
27.7,80,936.5,0.2,8.7,2024-07-25 01:00:00
27.0,83,936.5,0.6,15.5,2024-07-25 02:00:00
24.6,91,937.2,2.7,14.0,2024-07-25 03:00:00
24.1,94,937.5,0.1,13.0,2024-07-25 04:00:00
23.8,93,937.5,0.0,1.8,2024-07-25 05:00:00
25.7,91,936.6,0.0,4.8,2024-07-25 06:00:00
26.4,88,937.0,0.0,4.8,2024-07-25 07:00:00
27.9,82,937.3,0.0,4.3,2024-07-25 08:00:00
29.6,75,937.8,0.0,4.8,2024-07-25 09:00:00
31.2,69,937.7,0.0,5.7,2024-07-25 10:00:00
32.3,66,937.6,0.0,5.1,2024-07-25 11:00:00
33.2,61,937.3,0.0,5.2,2024-07-25 12:00:00
34.1,58,936.9,0.0,5.4,2024-07-25 13:00:00
34.5,55,936.3,0.0,4.9,2024-07-25 14:00:00
35.0,52,935.6,0.0,4.3,2024-07-25 15:00:00
35.2,52,935.1,0.0,3.1,2024-07-25 16:00:00
35.0,52,935.0,0.0,4.9,2024-07-25 17:00:00
34.2,62,934.9,0.0,4.1,2024-07-25 18:00:00
32.7,68,934.9,0.0,4.4,2024-07-25 19:00:00
31.1,72,935.1,0.0,4.3,2024-07-25 20:00:00
29.9,75,935.9,0.0,4.8,2024-07-25 21:00:00
29.9,72,936.4,0.0,4.8,2024-07-25 22:00:00
29.5,73,936.9,0.0,6.8,2024-07-25 23:00:00
29.0,76,937.0,0.0,5.5,2024-07-26 00:00:00
28.5,80,937.2,0.1,5.1,2024-07-26 01:00:00
25.4,93,938.0,4.0,9.0,2024-07-26 02:00:00
25.3,93,937.8,0.1,10.7,2024-07-26 03:00:00
25.5,88,938.3,0.0,10.5,2024-07-26 04:00:00
25.3,88,938.9,0.0,5.4,2024-07-26 05:00:00
27.0,86,938.2,0.0,5.7,2024-07-26 06:00:00
27.3,84,938.6,0.0,5.8,2024-07-26 07:00:00
28.4,80,938.6,0.0,3.9,2024-07-26 08:00:00
29.9,75,938.6,0.0,5.8,2024-07-26 09:00:00
31.3,70,938.3,0.0,4.8,2024-07-26 10:00:00
32.7,66,938.3,0.0,2.9,2024-07-26 11:00:00
33.9,60,938.3,0.0,5.8,2024-07-26 12:00:00
34.8,58,938.0,0.0,7.6,2024-07-26 13:00:00
35.5,56,937.7,0.0,8.1,2024-07-26 14:00:00
35.7,53,937.3,0.0,8.6,2024-07-26 15:00:00
35.6,53,937.0,0.0,8.1,2024-07-26 16:00:00
34.9,54,936.9,0.0,9.4,2024-07-26 17:00:00
33.6,64,936.9,0.0,5.5,2024-07-26 18:00:00
32.3,69,936.6,0.0,5.0,2024-07-26 19:00:00
31.6,69,936.9,0.0,5.1,2024-07-26 20:00:00
30.8,73,937.6,0.0,5.0,2024-07-26 21:00:00
30.6,72,938.2,0.0,5.2,2024-07-26 22:00:00
30.0,75,938.8,0.0,5.4,2024-07-26 23:00:00
29.6,77,939.1,0.1,7.2,2024-07-27 00:00:00
29.1,80,939.0,0.0,11.6,2024-07-27 01:00:00
27.8,84,939.3,0.0,16.9,2024-07-27 02:00:00
27.2,85,939.6,0.0,12.8,2024-07-27 03:00:00
25.7,84,939.6,0.0,13.7,2024-07-27 04:00:00
25.2,87,939.9,0.1,13.3,2024-07-27 05:00:00
26.3,89,939.6,0.0,9.5,2024-07-27 06:00:00
27.1,84,940.1,0.0,7.3,2024-07-27 07:00:00
28.8,76,940.6,0.0,7.6,2024-07-27 08:00:00
30.8,68,940.9,0.0,7.3,2024-07-27 09:00:00
32.3,65,941.0,0.0,8.9,2024-07-27 10:00:00
33.6,62,941.1,0.0,9.8,2024-07-27 11:00:00
34.3,62,941.1,0.0,10.4,2024-07-27 12:00:00
34.0,64,940.9,2.1,9.2,2024-07-27 13:00:00
34.4,60,940.6,0.3,10.5,2024-07-27 14:00:00
33.6,64,940.2,0.4,12.3,2024-07-27 15:00:00
34.4,60,940.0,0.0,10.9,2024-07-27 16:00:00
34.3,60,939.8,0.0,12.7,2024-07-27 17:00:00
33.4,62,939.2,0.0,7.0,2024-07-27 18:00:00
32.3,66,939.2,0.0,6.5,2024-07-27 19:00:00
31.3,70,939.8,0.0,6.0,2024-07-27 20:00:00
30.9,72,940.6,0.0,7.8,2024-07-27 21:00:00
30.3,75,941.4,0.0,9.6,2024-07-27 22:00:00
29.7,78,941.8,0.1,10.6,2024-07-27 23:00:00
29.1,81,941.8,0.0,12.8,2024-07-28 00:00:00
28.3,85,941.7,0.5,12.6,2024-07-28 01:00:00
27.3,89,941.5,0.2,12.2,2024-07-28 02:00:00
26.6,90,941.2,0.3,5.4,2024-07-28 03:00:00
26.1,94,941.5,0.9,9.7,2024-07-28 04:00:00
25.6,93,941.8,2.2,7.7,2024-07-28 05:00:00
26.1,93,941.9,0.4,12.0,2024-07-28 06:00:00
25.7,92,942.8,0.5,11.7,2024-07-28 07:00:00
26.4,88,943.4,0.7,9.7,2024-07-28 08:00:00
27.0,86,943.6,3.7,14.6,2024-07-28 09:00:00
27.9,82,944.0,0.1,13.6,2024-07-28 10:00:00
28.7,79,943.7,0.0,12.3,2024-07-28 11:00:00
30.5,73,943.0,0.0,11.1,2024-07-28 12:00:00
31.5,69,942.3,0.0,8.2,2024-07-28 13:00:00
32.3,67,941.6,0.0,6.6,2024-07-28 14:00:00
32.9,64,941.0,0.1,5.9,2024-07-28 15:00:00
33.1,63,940.6,0.1,7.4,2024-07-28 16:00:00
32.8,64,940.2,0.0,6.8,2024-07-28 17:00:00
30.9,70,940.3,0.0,5.9,2024-07-28 18:00:00
29.5,81,939.8,0.0,4.2,2024-07-28 19:00:00
28.5,84,940.1,0.0,5.8,2024-07-28 20:00:00
28.1,86,940.4,0.0,5.4,2024-07-28 21:00:00
27.6,88,940.8,0.0,4.3,2024-07-28 22:00:00
27.4,87,941.2,0.0,3.9,2024-07-28 23:00:00
27.5,87,941.3,0.0,5.6,2024-07-29 00:00:00
27.5,87,941.1,0.0,8.0,2024-07-29 01:00:00
27.3,88,940.8,0.0,8.4,2024-07-29 02:00:00
27.1,89,940.6,0.0,8.8,2024-07-29 03:00:00
27.2,88,940.9,0.0,9.7,2024-07-29 04:00:00
27.1,88,941.7,0.5,5.0,2024-07-29 05:00:00
26.8,92,940.9,0.0,6.9,2024-07-29 06:00:00
27.5,90,941.8,0.0,9.4,2024-07-29 07:00:00
28.6,85,942.6,0.0,11.1,2024-07-29 08:00:00
29.4,82,943.0,0.2,12.0,2024-07-29 09:00:00
29.9,78,942.5,0.1,12.0,2024-07-29 10:00:00
28.8,79,942.9,5.2,16.1,2024-07-29 11:00:00
28.5,83,942.7,4.1,8.6,2024-07-29 12:00:00
29.2,81,942.3,0.4,10.5,2024-07-29 13:00:00
29.9,78,941.8,0.5,8.9,2024-07-29 14:00:00
30.1,77,941.3,0.1,7.1,2024-07-29 15:00:00
30.3,76,940.4,0.0,6.9,2024-07-29 16:00:00
30.3,75,940.4,0.0,4.9,2024-07-29 17:00:00
27.3,93,940.2,0.4,5.2,2024-07-29 18:00:00
27.3,94,940.3,0.3,4.2,2024-07-29 19:00:00
27.3,95,940.9,0.2,2.3,2024-07-29 20:00:00
27.4,93,941.3,0.2,1.8,2024-07-29 21:00:00
27.3,94,941.7,0.3,3.4,2024-07-29 22:00:00
27.2,95,942.1,0.2,2.3,2024-07-29 23:00:00
27.2,95,942.0,0.2,2.3,2024-07-30 00:00:00
27.0,95,941.2,0.3,5.9,2024-07-30 01:00:00
26.3,93,941.1,3.5,6.6,2024-07-30 02:00:00
25.8,96,941.8,2.9,5.7,2024-07-30 03:00:00
25.6,99,942.1,1.3,6.2,2024-07-30 04:00:00
25.8,97,942.5,1.4,5.4,2024-07-30 05:00:00
25.6,96,943.3,0.9,5.2,2024-07-30 06:00:00
26.4,93,943.8,0.4,3.1,2024-07-30 07:00:00
27.7,87,944.5,0.1,1.8,2024-07-30 08:00:00
29.2,80,944.7,0.0,1.5,2024-07-30 09:00:00
30.4,75,944.5,0.0,3.7,2024-07-30 10:00:00
31.3,71,944.4,0.0,6.9,2024-07-30 11:00:00
31.7,68,944.1,0.0,5.5,2024-07-30 12:00:00
32.0,68,943.5,0.0,7.3,2024-07-30 13:00:00
32.1,69,942.7,0.1,7.8,2024-07-30 14:00:00
32.3,68,942.3,0.0,7.4,2024-07-30 15:00:00
31.7,70,941.6,0.0,7.3,2024-07-30 16:00:00
31.5,72,941.2,0.0,7.5,2024-07-30 17:00:00
30.6,73,942.2,0.0,12.2,2024-07-30 18:00:00
29.5,77,942.1,0.0,9.7,2024-07-30 19:00:00
28.5,82,942.1,0.0,7.6,2024-07-30 20:00:00
27.8,86,942.2,0.0,8.6,2024-07-30 21:00:00
27.4,88,942.2,0.0,7.9,2024-07-30 22:00:00
27.1,90,942.4,0.0,6.5,2024-07-30 23:00:00
26.9,91,942.4,0.0,5.4,2024-07-31 00:00:00
26.6,93,942.0,0.0,3.5,2024-07-31 01:00:00
26.3,95,941.9,0.0,3.2,2024-07-31 02:00:00
26.3,95,941.6,0.0,3.3,2024-07-31 03:00:00
26.2,95,941.5,0.0,3.1,2024-07-31 04:00:00
26.1,95,941.6,0.0,3.3,2024-07-31 05:00:00
27.9,89,942.9,0.0,2.9,2024-07-31 06:00:00
29.1,81,943.3,0.0,0.5,2024-07-31 07:00:00
30.2,78,943.6,0.0,1.5,2024-07-31 08:00:00
31.2,74,943.5,0.0,4.0,2024-07-31 09:00:00
31.9,70,943.1,0.0,6.4,2024-07-31 10:00:00
32.9,64,942.7,0.0,8.0,2024-07-31 11:00:00
33.3,63,942.2,0.0,8.9,2024-07-31 12:00:00
33.7,62,941.8,0.0,9.0,2024-07-31 13:00:00
34.4,60,941.0,0.0,8.0,2024-07-31 14:00:00
34.5,59,940.1,0.0,6.8,2024-07-31 15:00:00
34.2,60,939.5,0.0,5.4,2024-07-31 16:00:00
33.9,61,939.0,0.0,3.3,2024-07-31 17:00:00
32.6,67,938.1,0.0,5.0,2024-07-31 18:00:00
30.8,72,937.6,0.0,5.4,2024-07-31 19:00:00
30.1,70,937.7,0.0,6.7,2024-07-31 20:00:00
29.6,75,938.8,0.0,5.5,2024-07-31 21:00:00
29.2,75,939.1,0.0,4.0,2024-07-31 22:00:00
29.1,74,939.1,0.0,5.2,2024-07-31 23:00:00
28.7,79,938.7,0.0,5.8,2024-08-01 00:00:00
29.1,76,938.9,0.0,2.9,2024-08-01 01:00:00
27.6,86,938.5,0.1,3.7,2024-08-01 02:00:00
26.5,88,938.9,0.1,8.4,2024-08-01 03:00:00
25.6,94,939.6,0.7,7.7,2024-08-01 04:00:00
25.6,94,939.6,0.5,10.5,2024-08-01 05:00:00
25.7,95,940.2,0.3,16.3,2024-08-01 06:00:00
25.9,94,941.1,0.4,19.5,2024-08-01 07:00:00
26.3,90,941.6,0.9,21.0,2024-08-01 08:00:00
26.4,89,942.2,0.4,19.2,2024-08-01 09:00:00
27.7,80,942.6,0.3,25.6,2024-08-01 10:00:00
26.9,82,943.2,0.1,24.3,2024-08-01 11:00:00
27.7,76,943.0,0.1,26.5,2024-08-01 12:00:00
28.2,72,942.3,0.0,25.6,2024-08-01 13:00:00
29.0,68,941.9,0.0,27.7,2024-08-01 14:00:00
28.9,68,941.6,0.0,25.6,2024-08-01 15:00:00
29.2,67,941.0,0.0,23.1,2024-08-01 16:00:00
28.9,68,940.5,0.0,18.8,2024-08-01 17:00:00
25.4,91,942.0,3.2,10.4,2024-08-01 18:00:00
24.9,93,942.5,5.1,9.5,2024-08-01 19:00:00
24.6,96,943.1,6.9,11.8,2024-08-01 20:00:00
24.3,97,943.3,14.6,9.4,2024-08-01 21:00:00
24.3,97,943.2,12.5,9.3,2024-08-01 22:00:00
24.2,96,942.9,10.4,9.2,2024-08-01 23:00:00
24.5,94,942.6,11.3,7.4,2024-08-02 00:00:00
24.7,92,941.8,11.1,4.5,2024-08-02 01:00:00
24.9,92,941.3,5.8,1.3,2024-08-02 02:00:00
24.8,94,941.2,1.1,4.7,2024-08-02 03:00:00
24.7,94,941.4,0.2,4.4,2024-08-02 04:00:00
24.8,94,941.6,0.2,2.3,2024-08-02 05:00:00
26.2,93,940.9,0.0,6.4,2024-08-02 06:00:00
27.2,88,941.2,0.0,3.8,2024-08-02 07:00:00
28.4,82,942.0,0.0,0.8,2024-08-02 08:00:00
29.3,79,942.3,0.0,1.4,2024-08-02 09:00:00
30.4,73,942.2,0.0,0.5,2024-08-02 10:00:00
31.4,69,942.0,0.0,1.1,2024-08-02 11:00:00
32.3,64,941.3,0.0,4.1,2024-08-02 12:00:00
32.4,64,940.6,0.0,6.7,2024-08-02 13:00:00
32.7,63,939.8,0.0,7.1,2024-08-02 14:00:00
